x1,x2,label
0.381084152351994,1.11583115379857,0
0.569742741285296,0.76580409448383,0
0.351314689725236,1.09944074643075,0
0.721560776039933,0.831989024725818,0
0.865097637993945,0.369812623177162,0
0.180733273493847,0.0834928351355407,1
0.879156743373385,0.0359321275733716,0
-0.915376346841777,0.265398966742937,0
0.942360859343098,-0.406213170109266,1
0.961554940854545,0.736118924629839,0
0.323829350808321,0.121665341610399,1
1.93189508475485,0.385928130075369,1
0.949290143208222,0.447280208728657,0
1.89447632593082,0.369899969369174,1
-1.17512333211065,0.150714955416451,0
0.387946532133007,0.916232120254357,0
-0.503159203459898,0.779973517173353,0
0.979541051860197,-0.43021424668958,1
0.195627422335172,-0.030324019091286,1
1.20597836009769,-0.503316316441997,1
-1.0269117325754,0.303456173827646,0
1.64096110660736,-0.276475693084542,1
1.90317820803719,0.250041422938636,1
0.88829244096187,0.182375317771174,0
0.655401737410377,-0.262370861149612,1
-0.74107132746449,0.629521381840053,0
-0.962142387510352,0.257827306769051,0
0.302493454237356,-0.396701985249852,1
0.528494777035469,-0.230346229348219,1
1.51894476741464,-0.271965846815237,1
0.347442174632464,-0.100812561750611,1
-1.22429500957107,0.354940039637344,0
0.95833640604468,-0.598813879080497,1
1.89479847510689,0.447523274908813,1
0.767436668379341,-0.404426322554074,1
0.139464643665096,-0.0442820081167564,1
0.132800779500663,0.839450566462961,0
0.236060887711616,0.732050504719628,0
1.82516650493273,-0.12827628486823,1
1.95815837402153,0.206867907859722,1
-0.0515091708586227,0.886247995898118,0
0.681240893287227,-0.466117770845539,1
0.381524198458404,0.987904381860839,0
-1.10790324076874,0.261862554861071,0
0.171100691800401,0.292247522695106,1
1.03090222113517,-0.0784931312776446,0
0.256623307333804,0.075238237882191,1
-0.746196623398491,0.794887862874593,0
0.0269824262981827,0.254051218267261,1
0.553402717731533,-0.393586070983661,1
0.112463884641965,1.01351313865641,0
1.54612456635017,-0.228229324649018,1
1.21601704058273,-0.513927165874448,1
-0.748073281847839,0.48701375523658,0
0.43659964206795,1.03396787315454,0
0.758692918461577,0.437796637448744,0
-1.05787586948615,0.215054496101709,0
-0.195115769702495,0.469719010041137,1
1.18325078615022,-0.522209465529933,1
0.0866137229373868,0.0289577471215585,1
0.295424297418852,-0.340141690204909,1
0.276999357576364,0.949433151317259,0
1.51660178734166,-0.36364614770804,1
1.93360593018348,-0.0828317071053808,1
0.846117293261443,-0.504821386347747,1
0.871685838338005,-0.503032317317046,1
0.814883972812847,0.356095177089354,0
0.565916870019659,-0.547755977171642,1
0.271750437466912,-0.233008993219516,1
0.602502443467859,0.99233369722891,0
-1.11392445124711,0.241338727917778,0
1.95799687989529,0.246170509296859,1
0.720450560552137,-0.503619359769373,1
1.69065854475803,-0.14476142912491,1
0.891841552959623,0.66901059400046,0
-0.921544930152878,0.37829205764837,0
-0.305247152926869,0.959775262875955,0
0.00057139573354045,0.531939433242191,1
0.27265750957694,-0.276774621225657,1
-0.671002517746095,0.820286716249445,0
-1.10391925935864,0.112995137687649,0
1.90128220171002,-0.138294600865786,1
0.873624209148536,0.382951745183146,0
0.0180208519833826,1.01279252845366,0
-0.00465606136844288,0.0871442201458432,1
0.0650896624670533,1.00535647391554,0
-0.0901365654801111,0.328211691531118,1
-0.436609313091237,0.947662943046229,0
-0.802036529510429,0.609952363111784,0
0.731349557958081,0.561993341640306,0
0.531294388051083,0.719770444639871,0
2.12911329885726,0.563821691081137,1
0.2076708121399,0.900375777152194,0
1.02572336188826,-0.425706902730927,1
1.27653691942208,-0.327969390737114,1
1.25251660826685,-0.402474743293465,1
0.13228656275538,0.0230789187003045,1
1.99655806063628,0.495044576142864,1
0.634755045920167,0.565070907580287,0
-0.169586063816818,0.945043763917065,0
-0.471928991052266,0.678798264177933,0
0.298127165532388,0.890164271336715,0
0.681851112561945,0.638433131704168,0
0.66660254858684,0.773010617049758,0
0.222898344528229,0.169841302552745,1
0.742107804116618,-0.39188930167605,1
-0.744060927677494,0.852325809937811,0
0.810141366452209,-0.378865371476207,1
-0.375026305661854,0.827204124090565,0
1.70708196783291,-0.0301851258097868,1
-1.13680136181213,-0.0388464384851204,0
0.0815853999957869,0.81619584345546,0
-0.00640396722501902,0.289888405059696,1
0.511347974557562,-0.315397363950457,1
0.345637680135812,0.940041197956381,0
0.850472479644542,0.672233186525678,0
0.522565548014849,-0.411365183305228,1
1.41191850622183,-0.26870817956288,1
0.531722387529294,-0.461060521943307,1
1.25637290684855,-0.417248736330806,1
-1.00164710953958,0.172796473712864,0
-0.79746584567943,0.573716417922903,0
0.805603425314702,0.60645818943547,0
0.928838534634115,0.351565636239764,0
-0.0172536993109543,0.931171283896382,0
-0.874131469341574,0.409712362899588,0
-0.00972437615573898,1.05232817129994,0
0.780203749424873,0.575194015989962,0
2.01860576946866,0.223833310016007,1
0.996187147041637,-0.526750882846468,1
-0.289510160530725,1.02906264021157,0
-0.69929255678886,0.649021418610333,0
1.16091761595613,0.317168477810195,0
1.2991777165382,-0.463269798593196,1
0.138727246033734,0.208391786691775,1
1.98527068326349,0.208158255795828,1
-0.239845559832006,0.995497347532888,0
1.82518432174707,0.226923708239339,1
0.0440875520947015,0.175864214147933,1
0.955324959619869,-0.58645499999112,1
-0.0953963622316447,0.550848043953548,1
-0.653352298654369,0.690856495147907,0
0.254384378132299,-0.378057730606408,1
1.10973145799169,-0.505222843940226,1
-0.271006226005623,1.03512332871316,0
-1.04681051948649,0.502906726232356,0
1.92816928566202,0.436932653754602,1
1.0438742763299,0.209681834125694,0
1.80595689220486,-0.235200347823727,1
0.370809653090757,-0.395044618528195,1
-0.990678833798691,0.515931899370806,0
0.122533173033406,-0.212657027054763,1
2.03848308627309,0.303342684178319,1
-0.698364534420655,0.258259564031442,0
1.06029313010373,0.0163289046741035,0
0.663385634400702,0.958504247404707,0
1.74594742108158,0.16477526182713,1
-0.344530479754541,0.918743385932092,0
0.274197835662612,-0.255578186050381,1
-0.335052049365918,0.844438404626914,0
1.93488257800126,0.0435130803306224,1
1.57594879752079,-0.226873887765694,1
0.689466787182097,0.911904260420829,0
0.692592809540639,0.851507578499572,0
-0.0803365132464657,1.09058456125559,0
-0.577198900355708,0.953423674890577,0
0.19143459274052,-0.051910075943675,1
-0.964755231406877,0.621546222306582,0
1.42277177319382,-0.381286818844251,1
2.00561650015433,-0.0458349423891968,1
0.865078297159333,0.610370075503735,0
0.902964669879823,-0.474909127813821,1
-0.913444196788712,0.187221692210728,0
0.931539903359642,0.0649368511666774,0
1.45489721356455,-0.315086807097934,1
-0.632924902359447,0.672682175097831,0
-0.251041207868618,0.844503665177124,0
0.0945598800272407,0.014685166196543,1
1.45208788909825,-0.278495148917021,1
1.94469367941741,0.23943917146438,1
0.691520261164881,0.871802661977934,0
0.356764452185209,-0.304585544997396,1
-1.11708215643066,0.116764798371829,0
1.76633936017493,-0.0738774846654679,1
0.94005416227871,-0.0940296995039698,0
0.00261230788017063,0.27993044232622,1
0.899107763421312,0.191439392167618,0
1.22939663495085,-0.33723563748084,1
-0.837960630323583,0.364385397093579,0
1.38526299772155,-0.541023455562243,1
-0.57655687614788,0.820432447746947,0
0.81917832472991,0.315307675335765,0
1.60139709922489,-0.113271109460552,1
1.54761803907636,-0.174848322974997,1
1.36020480266401,-0.326371710219697,1
1.77056453155734,-0.0785324194728857,1
-0.43141317838232,0.993321741219541,0
-0.0955243118742691,0.859121535742797,0
0.183969158672211,0.0717941959300705,1
0.965111483129082,0.447561110390644,0
